customer_id,first_name,last_name,email,phone,company,city,country,registration_date,birth_date,total_spent,is_active,customer_segment
2152,Karen,Brown,customer2152@email.com,+1-423-533-1884,SysGroup,Dallas,Italy,2023-03-17,1965-07-19,3734.2,True,Regular
2153,Jennifer,Williams,customer2153@email.com,+1-314-351-6347,DevCorp,San Diego,Australia,2021-06-27,1965-01-29,7096.55,False,Basic
2154,Amanda,Miller,customer2154@email.com,+1-199-796-6240,CodeInc,San Jose,USA,2021-10-15,2001-04-15,1231.08,True,Basic
2155,Christopher,Jackson,customer2155@email.com,+1-644-507-8122,DevCorp,Columbus,Spain,2023-04-04,1979-04-09,4296.85,False,Premium
2156,Nancy,Davis,customer2156@email.com,+1-299-430-9108,DevCorp,Austin,Netherlands,2022-07-31,1995-07-11,5469.39,True,Regular
2157,Thomas,Johnson,customer2157@email.com,+1-890-290-4979,CodeInc,Columbus,Italy,2020-06-30,2008-08-18,2653.59,True,Basic
2158,Sarah,Jackson,customer2158@email.com,+1-290-267-1418,AppCorp,Philadelphia,Spain,2022-09-28,1981-09-13,2170.14,True,Basic
2159,Betty,Thomas,customer2159@email.com,+1-317-905-3183,InfoTech,San Jose,Spain,2021-08-15,1983-03-30,399.18,True,Regular
2160,Emily,Garcia,customer2160@email.com,+1-935-504-8539,NetSolutions,San Jose,Australia,2023-08-29,1976-10-05,2582.87,False,Regular
2161,Emily,Martin,customer2161@email.com,+1-826-263-4667,WebLtd,Columbus,France,2023-08-27,1972-08-15,467.34,True,Basic
2162,Lisa,Smith,customer2162@email.com,+1-689-196-5118,TechCorp,Los Angeles,Spain,2023-06-17,1976-12-11,2279.53,True,Basic
2163,James,Martinez,customer2163@email.com,+1-241-317-5864,CodeInc,Austin,Canada,2023-05-23,2013-01-07,5252.71,True,Basic
2164,Karen,Hernandez,customer2164@email.com,+1-939-428-2377,SysGroup,Columbus,Germany,2023-11-14,1990-09-09,1268.38,False,Premium
2165,Thomas,Hernandez,customer2165@email.com,+1-546-682-2137,InfoTech,Dallas,UK,2020-09-11,1962-08-23,37.8,False,Regular
2166,Emily,Miller,customer2166@email.com,+1-789-258-4019,NetSolutions,Austin,Mexico,2020-09-19,2004-03-16,4494.0,False,Premium
2167,Robert,Williams,customer2167@email.com,+1-524-843-9294,TechCorp,San Antonio,Spain,2021-09-03,2002-11-23,282.77,False,Premium
2168,Robert,Moore,customer2168@email.com,+1-470-153-4900,NetSolutions,Fort Worth,USA,2021-11-17,2015-02-12,3131.92,False,Premium
2169,Jennifer,Williams,customer2169@email.com,+1-845-943-1615,CodeInc,Fort Worth,Germany,2020-04-19,1971-11-13,8978.07,False,Premium
2170,Michelle,Thomas,customer2170@email.com,+1-900-876-7010,WebLtd,Chicago,Spain,2022-07-17,1997-09-13,1377.2,True,Regular
2171,Lisa,Smith,customer2171@email.com,+1-962-140-5015,NetSolutions,Houston,Netherlands,2023-09-18,1992-01-05,6342.93,False,Regular
2172,Michelle,Williams,customer2172@email.com,+1-389-687-8337,DevCorp,Philadelphia,Australia,2022-09-21,2017-12-04,5861.98,True,Basic
2173,Robert,Jackson,customer2173@email.com,+1-815-888-8936,AppCorp,Columbus,Netherlands,2023-12-21,1984-12-02,8421.14,True,Regular
2174,Betty,Taylor,customer2174@email.com,+1-537-135-6160,SysGroup,New York,Germany,2023-05-08,2019-05-18,2075.37,False,Regular
2175,Jennifer,Miller,customer2175@email.com,+1-230-234-4644,AppCorp,Phoenix,Spain,2020-07-26,1971-09-24,1008.44,True,Basic
2176,Sarah,Hernandez,customer2176@email.com,+1-730-395-6561,InfoTech,Phoenix,USA,2020-01-09,1966-07-27,1824.52,False,Regular
2177,Lisa,Jones,customer2177@email.com,+1-297-936-9700,DevCorp,San Diego,Germany,2020-12-19,2017-02-22,1616.15,False,Basic
2178,Thomas,Taylor,customer2178@email.com,+1-812-603-2052,WebLtd,Fort Worth,Netherlands,2022-12-13,1972-09-05,9089.93,True,Premium
2179,Thomas,Taylor,customer2179@email.com,+1-758-659-8914,TechCorp,Philadelphia,Netherlands,2021-08-17,1966-01-17,3879.33,True,Regular
2180,Michael,Miller,customer2180@email.com,+1-814-840-5184,AppCorp,Austin,France,2022-03-31,1987-06-13,4675.39,False,Regular
2181,John,Hernandez,customer2181@email.com,+1-627-538-8271,AppCorp,Phoenix,Australia,2022-03-03,1977-04-18,8835.94,True,Premium
2182,Betty,Anderson,customer2182@email.com,+1-257-306-7471,DataSoft,New York,Netherlands,2020-05-01,2011-06-28,8800.57,False,Premium
2183,Richard,Gonzalez,customer2183@email.com,+1-235-107-2621,NetSolutions,Philadelphia,France,2021-10-14,2000-05-03,6843.84,False,Regular
2184,William,Thomas,customer2184@email.com,+1-781-635-7530,SysGroup,Philadelphia,France,2022-10-07,1991-08-02,998.76,True,Regular
2185,Karen,Wilson,customer2185@email.com,+1-381-105-1112,TechCorp,San Antonio,Netherlands,2022-07-03,1990-04-14,5210.2,False,Basic
2186,David,Martinez,customer2186@email.com,+1-799-158-6855,DataSoft,San Antonio,Spain,2021-12-23,1982-11-28,3250.96,True,Premium
2187,James,Martinez,customer2187@email.com,+1-366-170-9393,AppCorp,San Jose,Italy,2021-08-29,1960-06-10,1437.2,True,Premium
2188,Christopher,Wilson,customer2188@email.com,+1-647-536-1278,WebLtd,Fort Worth,UK,2021-10-13,2002-02-28,8672.63,True,Regular
2189,John,Davis,customer2189@email.com,+1-518-298-1746,AppCorp,Phoenix,Germany,2020-11-11,1979-01-13,5126.95,False,Premium
2190,Lisa,Johnson,customer2190@email.com,+1-916-810-6452,TechCorp,Dallas,Australia,2022-12-31,1980-01-14,303.97,False,Basic
2191,Michael,Miller,customer2191@email.com,+1-375-784-1198,AppCorp,Fort Worth,Spain,2023-07-30,1965-12-09,8236.73,False,Basic
2192,Karen,Jackson,customer2192@email.com,+1-998-598-3210,DevCorp,Philadelphia,Mexico,2023-02-11,1984-02-09,1095.16,False,Regular
2193,Betty,Rodriguez,customer2193@email.com,+1-639-113-5895,SysGroup,Charlotte,USA,2022-08-08,1978-05-11,3539.37,False,Basic
2194,Karen,Martinez,customer2194@email.com,+1-621-114-6273,CodeInc,Austin,UK,2023-03-19,1982-07-15,6768.31,False,Basic
2195,Nancy,Johnson,customer2195@email.com,+1-243-773-8081,TechCorp,Chicago,Australia,2021-05-28,1984-03-31,1471.39,True,Premium
2196,Michael,Lopez,customer2196@email.com,+1-643-714-3292,SysGroup,Dallas,Germany,2023-06-04,1961-07-29,4686.44,False,Premium
2197,Jane,Davis,customer2197@email.com,+1-198-677-8209,CodeInc,San Diego,Germany,2022-12-26,1999-03-09,4602.76,False,Premium
2198,Jennifer,Williams,customer2198@email.com,+1-625-535-5379,WebLtd,Jacksonville,Mexico,2021-02-16,1960-05-01,5008.6,True,Basic
2199,William,Taylor,customer2199@email.com,+1-994-505-9426,DevCorp,Los Angeles,Australia,2022-05-10,1974-04-12,2446.93,True,Premium
2200,Michelle,Smith,customer2200@email.com,+1-854-758-6907,WebLtd,San Antonio,Australia,2021-07-27,1974-11-14,4592.47,False,Regular
2201,Christopher,Miller,customer2201@email.com,+1-201-969-8265,InfoTech,Jacksonville,USA,2022-02-25,1996-02-21,1817.93,True,Basic
2202,Michael,Lopez,customer2202@email.com,+1-194-931-9677,DataSoft,San Diego,Netherlands,2022-10-22,1973-06-02,2949.01,True,Regular
2203,Amanda,Hernandez,customer2203@email.com,+1-676-419-7788,AppCorp,Dallas,Australia,2020-02-17,1997-09-18,9278.51,True,Premium
2204,Thomas,Jones,customer2204@email.com,+1-325-769-8762,DataSoft,San Diego,Australia,2022-10-26,2011-12-20,269.75,True,Premium
2205,Emily,Thomas,customer2205@email.com,+1-795-947-1927,TechCorp,Jacksonville,Spain,2021-10-09,1984-06-19,8729.21,False,Premium
2206,Nancy,Rodriguez,customer2206@email.com,+1-929-577-8317,AppCorp,Philadelphia,Germany,2020-05-24,2016-04-05,7910.62,False,Regular
2207,William,Hernandez,customer2207@email.com,+1-307-707-9598,DataSoft,Columbus,Netherlands,2023-01-12,2016-01-04,6854.91,False,Basic
2208,Robert,Anderson,customer2208@email.com,+1-626-167-6779,AppCorp,Los Angeles,France,2022-10-08,2014-01-20,580.78,False,Regular
2209,Christopher,Martin,customer2209@email.com,+1-880-829-7399,CloudSys,San Antonio,Netherlands,2021-03-06,2005-05-09,2635.75,False,Regular
2210,Robert,Taylor,customer2210@email.com,+1-123-981-3548,TechCorp,Austin,Italy,2022-03-27,1967-02-10,1509.38,False,Basic
2211,Sarah,Garcia,customer2211@email.com,+1-217-746-1456,SysGroup,Jacksonville,Canada,2023-01-25,2009-01-21,997.68,False,Basic
2212,Sarah,Taylor,customer2212@email.com,+1-885-237-1435,CodeInc,New York,Spain,2022-03-05,2013-06-20,366.48,True,Premium
2213,Thomas,Jackson,customer2213@email.com,+1-235-324-8881,CloudSys,San Jose,Netherlands,2020-10-21,1994-10-10,5532.79,True,Premium
2214,James,Taylor,customer2214@email.com,+1-778-969-8154,DevCorp,San Jose,Italy,2020-04-04,1981-10-06,7138.48,True,Regular
2215,Karen,Hernandez,customer2215@email.com,+1-571-623-7779,WebLtd,Fort Worth,UK,2021-01-26,1990-05-09,3543.13,False,Premium
2216,Karen,Anderson,customer2216@email.com,+1-341-857-2663,CloudSys,Columbus,UK,2020-07-24,1988-12-19,3292.7,True,Basic
2217,William,Anderson,customer2217@email.com,+1-792-133-6856,CloudSys,Austin,Canada,2022-12-10,2002-12-03,6178.67,True,Basic
2218,James,Rodriguez,customer2218@email.com,+1-369-145-6098,SysGroup,Dallas,Netherlands,2021-03-04,1969-05-22,9718.59,False,Premium
2219,Jennifer,Thomas,customer2219@email.com,+1-152-767-2677,CloudSys,Charlotte,UK,2023-08-20,1988-12-13,8508.32,True,Regular
2220,Nancy,Anderson,customer2220@email.com,+1-216-432-7447,WebLtd,San Jose,Canada,2020-03-17,2012-04-13,6388.7,False,Basic
2221,Thomas,Moore,customer2221@email.com,+1-154-994-3328,InfoTech,Austin,Germany,2023-07-09,1983-12-15,3571.6,False,Regular
2222,Michelle,Thomas,customer2222@email.com,+1-688-929-5807,TechCorp,Charlotte,UK,2022-05-16,1998-05-01,9537.79,True,Premium
2223,Michelle,Miller,customer2223@email.com,+1-237-727-6231,CodeInc,Houston,Italy,2022-11-02,2019-05-20,2083.13,True,Regular
2224,Daniel,Thomas,customer2224@email.com,+1-474-563-3624,AppCorp,Charlotte,Mexico,2023-09-18,1999-05-27,2335.21,False,Basic
2225,Robert,Johnson,customer2225@email.com,+1-239-678-2453,SysGroup,Dallas,France,2023-12-15,2019-05-19,3043.0,True,Premium
2226,Emily,Garcia,customer2226@email.com,+1-407-192-7158,SysGroup,Los Angeles,Netherlands,2021-12-11,2016-03-26,7388.66,True,Basic
2227,Michelle,Gonzalez,customer2227@email.com,+1-124-577-4396,DevCorp,Phoenix,Spain,2022-08-22,1982-11-03,3887.76,True,Regular
2228,Daniel,Lopez,customer2228@email.com,+1-657-390-2348,CodeInc,Phoenix,Australia,2020-08-23,1998-02-06,636.42,True,Regular
2229,John,Garcia,customer2229@email.com,+1-269-178-9415,DataSoft,San Antonio,Australia,2023-02-04,1966-06-10,6455.3,False,Premium
2230,Emily,Martinez,customer2230@email.com,+1-957-380-8856,NetSolutions,Jacksonville,USA,2023-12-15,2013-01-01,2551.46,True,Basic
2231,Karen,Anderson,customer2231@email.com,+1-394-126-3104,AppCorp,Fort Worth,Mexico,2023-01-02,1996-05-04,2886.16,True,Premium
2232,John,Jones,customer2232@email.com,+1-534-973-6699,TechCorp,San Jose,Australia,2022-02-26,1976-10-16,1165.75,True,Regular
2233,Richard,Anderson,customer2233@email.com,+1-570-226-7185,NetSolutions,San Antonio,Spain,2020-06-08,1960-02-19,1395.5,False,Basic
2234,Richard,Davis,customer2234@email.com,+1-384-278-1525,CloudSys,Fort Worth,Mexico,2020-09-30,1979-10-02,2686.65,True,Premium
2235,Robert,Anderson,customer2235@email.com,+1-533-667-4616,NetSolutions,San Diego,France,2023-06-18,1961-06-13,937.87,False,Basic
2236,Michael,Hernandez,customer2236@email.com,+1-253-750-5987,DevCorp,Columbus,Spain,2020-09-03,1984-08-11,2937.66,True,Premium
2237,Emily,Lopez,customer2237@email.com,+1-164-568-5981,NetSolutions,Charlotte,France,2022-06-08,1987-07-23,1401.12,False,Premium
2238,Sarah,Moore,customer2238@email.com,+1-492-352-9021,CloudSys,San Antonio,UK,2020-05-16,2010-12-03,5845.57,False,Basic
2239,Richard,Martin,customer2239@email.com,+1-748-442-6832,AppCorp,Fort Worth,Mexico,2023-08-02,1976-05-22,4859.68,False,Regular
2240,James,Williams,customer2240@email.com,+1-405-722-1736,TechCorp,Houston,Netherlands,2021-10-24,1960-03-22,9728.03,False,Regular
2241,Michael,Miller,customer2241@email.com,+1-951-900-5441,DevCorp,Charlotte,Germany,2023-01-30,1995-10-29,4811.11,True,Basic
2242,Nancy,Davis,customer2242@email.com,+1-686-100-5926,CodeInc,Fort Worth,UK,2021-04-23,1965-12-06,2526.91,False,Regular
2243,Richard,Williams,customer2243@email.com,+1-482-803-8900,DevCorp,San Jose,UK,2020-10-31,1992-01-30,927.95,False,Basic
2244,Daniel,Anderson,customer2244@email.com,+1-638-629-8644,AppCorp,Columbus,France,2021-03-13,1965-09-12,1340.13,True,Regular
2245,John,Jackson,customer2245@email.com,+1-429-392-4995,CodeInc,San Diego,Spain,2022-05-20,1968-07-02,5138.33,True,Basic
2246,Christopher,Lopez,customer2246@email.com,+1-614-152-1979,DataSoft,Jacksonville,Netherlands,2022-09-10,1981-10-26,857.74,True,Basic
2247,Michael,Hernandez,customer2247@email.com,+1-194-166-5098,InfoTech,San Antonio,Italy,2022-12-31,1997-01-04,1708.3,True,Premium
2248,Karen,Moore,customer2248@email.com,+1-179-661-8472,DataSoft,New York,Australia,2023-10-07,1996-05-14,6308.62,False,Regular
2249,Jennifer,Jones,customer2249@email.com,+1-438-879-8440,TechCorp,San Antonio,Netherlands,2023-08-27,1960-03-16,1427.88,False,Basic
2250,Robert,Davis,customer2250@email.com,+1-928-838-2181,SysGroup,Phoenix,Mexico,2023-12-18,1977-08-07,122.37,True,Premium
2251,Lisa,Miller,customer2251@email.com,+1-155-289-9228,NetSolutions,Columbus,France,2023-08-18,1990-01-24,9099.54,True,Basic
2252,William,Jones,customer2252@email.com,+1-272-395-2565,DataSoft,Phoenix,Mexico,2020-02-25,1996-03-20,4088.58,True,Premium
2253,William,Williams,customer2253@email.com,+1-362-427-3321,TechCorp,Los Angeles,Spain,2022-05-19,1982-06-01,2058.07,True,Premium
2254,David,Jones,customer2254@email.com,+1-384-138-1516,SysGroup,Houston,Australia,2020-09-24,1976-07-10,6648.39,True,Regular
2255,Richard,Jones,customer2255@email.com,+1-770-128-2566,AppCorp,Fort Worth,USA,2020-06-03,1970-03-20,7581.65,False,Basic
2256,Jennifer,Miller,customer2256@email.com,+1-328-689-2655,InfoTech,Houston,Mexico,2022-01-14,1976-04-14,5170.23,True,Premium
2257,Lisa,Davis,customer2257@email.com,+1-850-712-5164,SysGroup,Columbus,Spain,2023-10-23,1985-06-01,3332.57,True,Regular
2258,Lisa,Taylor,customer2258@email.com,+1-509-405-5881,AppCorp,San Diego,Spain,2020-01-11,1975-07-18,2637.09,False,Regular
2259,Robert,Rodriguez,customer2259@email.com,+1-278-863-1893,AppCorp,Philadelphia,UK,2022-06-14,2000-09-17,6366.57,False,Basic
2260,Emily,Rodriguez,customer2260@email.com,+1-777-686-6906,CloudSys,San Jose,Italy,2021-04-20,1991-12-16,4047.66,True,Regular
2261,Lisa,Gonzalez,customer2261@email.com,+1-513-479-6447,AppCorp,Columbus,Canada,2021-07-01,2003-10-10,7640.31,False,Premium
2262,Amanda,Davis,customer2262@email.com,+1-993-754-9370,TechCorp,San Jose,Spain,2022-05-02,1986-12-05,1052.26,False,Regular
2263,Emily,Davis,customer2263@email.com,+1-514-969-7076,CloudSys,Phoenix,Italy,2021-07-08,1995-05-01,4343.02,False,Basic
2264,Emily,Hernandez,customer2264@email.com,+1-313-674-7680,CloudSys,Fort Worth,Australia,2023-02-03,1990-06-03,7479.38,True,Regular
2265,Robert,Gonzalez,customer2265@email.com,+1-605-706-3469,DevCorp,Los Angeles,France,2022-08-30,1967-05-04,1566.54,False,Basic
2266,Michelle,Miller,customer2266@email.com,+1-862-740-9962,InfoTech,Philadelphia,Germany,2021-03-11,2019-02-25,2866.19,False,Basic
2267,Michelle,Davis,customer2267@email.com,+1-784-691-1428,NetSolutions,Fort Worth,Canada,2022-03-16,2008-04-20,1471.15,False,Basic
2268,Emily,Martin,customer2268@email.com,+1-723-870-9951,DataSoft,San Antonio,Canada,2021-12-26,1980-02-24,6738.11,True,Premium
2269,Richard,Taylor,customer2269@email.com,+1-771-301-8567,DataSoft,New York,UK,2020-02-17,2004-08-06,8064.03,False,Premium
2270,Richard,Johnson,customer2270@email.com,+1-582-807-3720,TechCorp,Los Angeles,Germany,2023-01-03,2015-01-16,4236.12,False,Basic
2271,John,Moore,customer2271@email.com,+1-243-495-5507,AppCorp,Houston,Canada,2020-09-26,1970-12-27,9790.46,False,Premium
2272,Daniel,Martinez,customer2272@email.com,+1-901-891-8242,NetSolutions,Chicago,France,2023-08-08,1984-12-08,8383.29,True,Regular
2273,Jennifer,Lopez,customer2273@email.com,+1-868-515-4360,InfoTech,San Jose,Canada,2022-07-31,1972-06-10,7480.51,False,Premium
2274,Robert,Gonzalez,customer2274@email.com,+1-940-686-5296,WebLtd,Columbus,Canada,2023-09-29,1969-11-08,1815.22,False,Basic
2275,Richard,Martinez,customer2275@email.com,+1-680-571-2448,AppCorp,San Antonio,Italy,2023-10-08,1962-04-18,4116.94,True,Premium
2276,William,Davis,customer2276@email.com,+1-714-213-1538,DataSoft,San Antonio,Canada,2020-12-13,1991-05-23,7852.67,True,Premium
2277,Richard,Davis,customer2277@email.com,+1-681-716-5458,AppCorp,New York,Canada,2021-02-02,1980-04-24,2316.24,False,Premium
2278,Karen,Wilson,customer2278@email.com,+1-953-593-4360,DevCorp,Dallas,Canada,2021-07-30,1964-02-02,8255.25,False,Premium
2279,Jane,Williams,customer2279@email.com,+1-985-544-9087,AppCorp,Houston,USA,2020-05-31,1982-07-10,9087.1,True,Premium
2280,Richard,Smith,customer2280@email.com,+1-389-692-2360,TechCorp,New York,Germany,2023-09-05,1974-06-29,8936.32,True,Premium
2281,Christopher,Moore,customer2281@email.com,+1-950-527-7832,DataSoft,San Antonio,Netherlands,2020-03-08,1966-06-28,8761.71,True,Premium
2282,Jennifer,Jones,customer2282@email.com,+1-224-965-4286,DevCorp,Dallas,France,2021-09-11,2009-08-28,2611.33,True,Premium
2283,Robert,Hernandez,customer2283@email.com,+1-302-176-7970,TechCorp,Jacksonville,Italy,2023-03-04,2020-03-23,961.68,True,Premium
2284,Nancy,Gonzalez,customer2284@email.com,+1-160-181-6307,CodeInc,Los Angeles,Canada,2022-10-11,1970-05-29,2032.78,True,Basic
2285,Sarah,Jackson,customer2285@email.com,+1-798-416-1265,CloudSys,Phoenix,Italy,2023-10-02,1960-05-21,1615.72,True,Regular
2286,Michael,Brown,customer2286@email.com,+1-235-960-9742,CodeInc,Columbus,Germany,2021-10-11,1972-04-06,9086.39,True,Basic
2287,Robert,Wilson,customer2287@email.com,+1-587-969-9357,SysGroup,San Diego,Spain,2021-08-26,1998-06-17,1875.22,True,Premium
2288,Nancy,Williams,customer2288@email.com,+1-138-752-9180,DevCorp,San Jose,Canada,2023-09-08,1993-12-30,1221.14,False,Premium
2289,Emily,Jones,customer2289@email.com,+1-221-456-5652,TechCorp,Los Angeles,UK,2020-06-17,1990-02-06,2177.95,True,Regular
2290,Betty,Wilson,customer2290@email.com,+1-777-289-7365,DataSoft,San Antonio,Netherlands,2021-06-02,1990-11-24,3371.35,False,Premium
2291,Karen,Martinez,customer2291@email.com,+1-176-102-3276,SysGroup,Phoenix,Italy,2020-05-13,2001-11-08,5837.49,False,Basic
2292,Christopher,Lopez,customer2292@email.com,+1-536-499-5625,WebLtd,San Jose,Australia,2021-03-28,1965-03-27,306.26,True,Basic
2293,William,Wilson,customer2293@email.com,+1-562-456-7584,InfoTech,Philadelphia,France,2022-10-30,1986-07-30,8865.13,True,Regular
2294,Michael,Anderson,customer2294@email.com,+1-259-499-7622,CloudSys,Fort Worth,France,2022-04-09,1992-12-02,258.9,False,Premium
2295,Karen,Smith,customer2295@email.com,+1-779-143-2359,DevCorp,Columbus,Germany,2020-08-15,1979-12-17,50.94,False,Basic
2296,Michelle,Garcia,customer2296@email.com,+1-366-141-9387,CodeInc,Fort Worth,Canada,2020-01-11,1960-04-22,9684.15,False,Regular
2297,Nancy,Martin,customer2297@email.com,+1-160-788-5455,DataSoft,San Diego,Mexico,2023-01-03,1972-08-16,77.08,False,Premium
2298,Robert,Taylor,customer2298@email.com,+1-837-213-2994,SysGroup,Columbus,Mexico,2020-10-13,1980-07-29,1428.25,True,Premium
2299,Lisa,Moore,customer2299@email.com,+1-258-390-1215,WebLtd,Phoenix,Italy,2021-10-31,1973-12-14,5260.09,False,Basic
2300,Daniel,Martin,customer2300@email.com,+1-404-132-1021,DevCorp,Los Angeles,USA,2023-02-09,1984-01-16,4523.71,True,Premium
2301,Amanda,Brown,customer2301@email.com,+1-821-218-5034,SysGroup,Austin,USA,2021-10-05,1977-06-04,3186.84,False,Premium
2302,Lisa,Taylor,customer2302@email.com,+1-706-234-1125,NetSolutions,Phoenix,Canada,2023-08-02,2019-08-26,3593.84,False,Basic
2303,Jane,Martin,customer2303@email.com,+1-877-575-9588,InfoTech,New York,Mexico,2023-01-11,1961-07-17,8514.87,True,Regular
2304,Sarah,Martin,customer2304@email.com,+1-394-987-6397,InfoTech,Phoenix,Canada,2023-06-09,1989-11-13,8715.87,True,Basic
2305,Sarah,Rodriguez,customer2305@email.com,+1-394-580-7717,CodeInc,Phoenix,Mexico,2023-02-01,1963-04-08,1752.86,True,Premium
2306,Richard,Davis,customer2306@email.com,+1-874-452-9154,WebLtd,Austin,USA,2023-10-11,1980-05-24,4646.59,True,Basic
2307,David,Brown,customer2307@email.com,+1-327-943-8284,DevCorp,Charlotte,UK,2022-04-04,2013-06-29,5757.09,False,Regular
2308,Nancy,Hernandez,customer2308@email.com,+1-452-604-7096,AppCorp,San Jose,Germany,2023-11-30,1961-11-14,5447.31,False,Premium
2309,Daniel,Smith,customer2309@email.com,+1-954-529-8043,AppCorp,Austin,USA,2023-11-13,1986-09-27,3592.86,True,Basic
2310,Betty,Moore,customer2310@email.com,+1-539-115-7181,DataSoft,Jacksonville,USA,2022-03-06,1989-09-29,4203.79,True,Premium
2311,Thomas,Rodriguez,customer2311@email.com,+1-480-554-1708,DataSoft,San Antonio,France,2020-10-21,1999-11-06,4143.74,True,Regular
2312,Nancy,Williams,customer2312@email.com,+1-406-701-1959,CloudSys,Philadelphia,UK,2023-07-24,1961-11-02,5120.28,True,Regular
2313,Richard,Martin,customer2313@email.com,+1-728-264-7517,DevCorp,Phoenix,Germany,2022-07-30,2004-10-03,8596.81,True,Regular
2314,John,Moore,customer2314@email.com,+1-388-791-4017,InfoTech,Jacksonville,Mexico,2021-05-28,1975-08-15,2125.92,True,Premium
2315,James,Williams,customer2315@email.com,+1-565-826-3064,DevCorp,Los Angeles,France,2021-12-01,1982-02-14,9422.97,False,Basic
2316,Sarah,Hernandez,customer2316@email.com,+1-647-446-6166,CodeInc,Phoenix,Australia,2020-02-28,1994-06-19,1741.17,False,Basic
2317,Richard,Smith,customer2317@email.com,+1-266-384-3695,SysGroup,San Diego,USA,2021-05-04,1979-02-06,2216.23,True,Basic
2318,William,Martin,customer2318@email.com,+1-398-467-3970,InfoTech,Columbus,Canada,2021-10-21,2017-06-02,5378.2,True,Basic
2319,Richard,Davis,customer2319@email.com,+1-147-386-1331,CloudSys,San Jose,Spain,2022-03-14,1976-06-28,9048.21,True,Regular
2320,Lisa,Brown,customer2320@email.com,+1-597-402-3571,AppCorp,Chicago,Mexico,2020-02-24,1987-02-05,870.13,False,Basic
2321,Lisa,Brown,customer2321@email.com,+1-467-800-4944,AppCorp,Chicago,Spain,2022-02-22,2014-03-13,2099.16,True,Regular
2322,Emily,Jones,customer2322@email.com,+1-939-463-1540,InfoTech,Los Angeles,UK,2023-04-15,1974-01-28,5001.12,False,Basic
2323,Amanda,Smith,customer2323@email.com,+1-289-254-1738,NetSolutions,Los Angeles,Australia,2020-04-09,1969-07-13,5764.54,True,Premium
2324,Amanda,Martin,customer2324@email.com,+1-331-601-8982,DataSoft,San Jose,USA,2020-01-05,1965-03-19,6461.28,True,Basic
2325,Daniel,Hernandez,customer2325@email.com,+1-540-201-7173,CloudSys,Chicago,France,2022-02-10,1985-03-10,7000.14,True,Basic
2326,Amanda,Lopez,customer2326@email.com,+1-714-416-1040,CodeInc,San Jose,Australia,2020-10-19,1980-05-10,4.7,False,Basic
2327,Robert,Jones,customer2327@email.com,+1-860-339-2357,NetSolutions,Austin,Italy,2022-08-11,2007-12-13,7683.8,False,Regular
2328,Richard,Martinez,customer2328@email.com,+1-551-851-5717,InfoTech,San Diego,USA,2020-08-30,2015-03-03,2957.08,False,Premium
2329,Betty,Brown,customer2329@email.com,+1-182-786-8395,CodeInc,San Antonio,Spain,2023-12-28,1998-05-26,3399.81,False,Premium
2330,Karen,Wilson,customer2330@email.com,+1-168-228-1434,AppCorp,Chicago,Netherlands,2020-06-26,2018-02-18,3211.52,True,Regular
2331,Michael,Martin,customer2331@email.com,+1-161-259-3163,InfoTech,Los Angeles,Canada,2022-03-11,2002-12-04,6260.64,False,Premium
2332,Richard,Thomas,customer2332@email.com,+1-747-537-4350,SysGroup,Houston,Mexico,2020-11-05,1977-10-19,6839.55,True,Basic
2333,Amanda,Jackson,customer2333@email.com,+1-259-173-3261,NetSolutions,Columbus,Netherlands,2021-08-05,2018-01-20,5126.29,False,Premium
2334,Karen,Williams,customer2334@email.com,+1-185-392-3494,AppCorp,Phoenix,UK,2020-02-14,1963-08-05,289.18,True,Regular
2335,William,Davis,customer2335@email.com,+1-683-870-9812,AppCorp,Charlotte,Mexico,2021-05-13,1966-07-24,2071.79,False,Regular
2336,Amanda,Martin,customer2336@email.com,+1-774-741-9228,NetSolutions,San Antonio,Australia,2021-03-03,1971-05-18,9708.99,False,Premium
2337,Karen,Moore,customer2337@email.com,+1-306-920-9141,NetSolutions,Philadelphia,Australia,2020-05-26,1990-07-30,8955.17,True,Premium
2338,Sarah,Brown,customer2338@email.com,+1-897-381-1496,NetSolutions,Fort Worth,France,2020-12-01,1998-05-24,3929.19,True,Regular
2339,Thomas,Davis,customer2339@email.com,+1-992-477-2042,CloudSys,San Diego,Mexico,2021-07-26,1988-05-05,9430.67,True,Premium
2340,Karen,Lopez,customer2340@email.com,+1-788-501-6144,NetSolutions,San Jose,Italy,2022-04-21,1983-05-05,5289.35,False,Basic
2341,Michelle,Garcia,customer2341@email.com,+1-268-385-5718,SysGroup,Columbus,Canada,2020-02-14,1987-07-12,4067.96,True,Regular
2342,John,Wilson,customer2342@email.com,+1-692-232-7861,SysGroup,San Antonio,Netherlands,2021-11-14,1969-11-08,1429.95,True,Regular
2343,David,Anderson,customer2343@email.com,+1-996-527-9064,CloudSys,San Jose,UK,2021-10-16,1961-12-14,6138.89,True,Regular
2344,James,Jones,customer2344@email.com,+1-174-234-2806,DevCorp,San Antonio,France,2020-01-09,1976-09-09,1473.44,True,Regular
2345,Karen,Anderson,customer2345@email.com,+1-663-977-1102,DevCorp,Charlotte,France,2022-10-06,2010-11-21,4636.41,True,Regular
2346,Sarah,Taylor,customer2346@email.com,+1-398-814-1850,CodeInc,New York,UK,2021-04-16,2018-04-16,6109.64,True,Premium
